date,evt_energy
2014-03-20 05:37:45,611845500.6376262
2014-07-17 01:23:30,258461127.61127517
2014-05-19 04:36:45,708146817.268962
2014-05-06 19:20:00,346467968.5676156
2014-07-18 02:16:00,195361764.32390684
2014-09-26 19:00:15,611930636.7635052
2014-12-14 07:40:45,362832705.7530989
2014-04-08 18:05:00,259567691.29967323
2014-02-07 07:55:00,596743867.9292753
2014-02-05 02:55:00,323527214.305626
2014-10-05 03:51:45,131272027.07857199
2014-03-12 10:12:45,209533888.1890456
2014-09-23 14:28:30,273285613.3709555
2014-06-08 04:51:45,491741848.69219804
2014-03-16 22:22:45,247564704.47296166
2014-02-02 09:40:00,294218336.5283077
2014-06-27 12:36:30,475406449.971852
2014-10-18 07:24:15,229870082.63260543
2014-08-29 19:33:30,261359621.97436827
2014-11-02 22:14:00,356545001.08040607
2014-03-14 11:45:00,377756021.0811135
2014-05-09 20:11:30,266780820.6050232
2014-06-30 03:06:45,60523646.064919665
2014-08-28 13:03:30,441334984.84367776
2014-11-29 06:02:00,427248312.1866146
2014-07-26 13:28:30,428956969.0582035
2014-04-12 22:09:30,318102221.89903283
2014-10-21 19:12:30,126889536.20328775
2014-06-18 11:26:45,524416313.27594924
2014-05-02 12:20:00,233946187.60072508
2014-10-11 15:32:30,611414955.4731176
2014-04-23 17:55:00,65194549.30037387
2014-08-31 12:30:00,61232337.35451809
2014-02-01 10:00:00,483749262.9658955
2014-04-27 07:20:00,292760369.6508063
2014-06-12 01:21:45,693632009.6215507
2014-10-06 05:40:15,162095596.370465
2014-08-17 19:08:30,400669035.86549777
2014-03-24 07:25:00,758060141.5320065
2014-03-09 17:25:00,162040460.6326677
2014-04-13 22:10:00,646848172.0290353
2014-04-24 18:25:00,59615174.18894861
2014-03-25 20:25:00,529195101.33174855
2014-04-03 05:05:00,453990888.1429587
2014-10-04 08:34:00,385949004.4465646
2014-09-19 07:49:00,277784430.6422992
2014-05-05 04:36:30,160605151.38386533
2014-11-04 17:31:45,161739359.25766578
2014-09-11 21:40:15,196458642.37955377
2014-11-16 22:16:15,383012015.0663772
2014-04-18 03:20:00,774010998.2671411
2014-03-03 09:01:00,178681710.35054928
2014-06-07 09:22:30,254828723.32940206
2014-08-20 09:03:45,366048977.3935231
2014-02-02 21:15:45,207007349.10944486
2014-08-29 04:53:30,309271328.7348099
2014-03-10 07:40:45,222654658.0915059
2014-10-24 16:27:00,754738706.1617339
2014-03-21 05:40:00,813422636.6480277
2014-03-19 05:40:45,388294290.81921786
2014-08-10 11:03:30,446957775.2088976
2014-07-06 22:36:45,625726943.4562637
2014-07-19 02:08:30,629816231.4022194
2014-06-19 02:41:45,100472709.72658384
2014-07-21 06:43:30,346615220.5230166
2014-12-15 08:55:00,258836021.36403552
2014-12-16 17:30:45,518917595.3678933
2014-11-20 15:02:30,966412130.3871188
